OrderNumber,OrderDate,ProductId,StoreId,CustomerId,Channel,Quantity,UnitPrice,DiscountAmount
SO-100442,2026-02-26,P-0012,S-003,C-00044,Store,4,88.99,0.0
SO-100442,2026-02-26,P-0023,S-003,C-00044,Store,2,109.7,44.03
SO-100442,2026-02-26,P-0025,S-003,C-00044,Store,4,102.92,0.0
SO-100443,2026-01-05,P-0029,S-007,C-00471,Online,3,144.95,0.0
SO-100443,2026-01-05,P-0015,S-007,C-00471,Online,4,252.84,52.58
SO-100443,2026-01-05,P-0028,S-007,C-00471,Online,5,100.98,0.0
SO-100443,2026-01-05,P-0017,S-007,C-00471,Online,1,274.28,0.0
SO-100444,2026-03-13,P-0013,S-003,C-00223,Online,1,299.27,0.0
SO-100445,2026-05-14,P-0014,S-010,C-00030,Store,5,398.94,0.0
SO-100445,2026-05-14,P-0013,S-010,C-00030,Store,3,299.27,0.0
SO-100445,2026-05-14,P-0029,S-010,C-00030,Store,1,144.95,0.0
SO-100446,2026-04-15,P-0015,S-003,C-00359,Online,5,252.84,0.0
SO-100446,2026-04-15,P-0021,S-003,C-00359,Online,5,100.14,0.0
SO-100446,2026-04-15,P-0007,S-003,C-00359,Online,3,283.31,0.0
SO-100446,2026-04-15,P-0029,S-003,C-00359,Online,4,144.95,0.0
SO-100447,2026-02-16,P-0024,S-009,C-00172,Store,5,286.61,98.26
SO-100447,2026-02-16,P-0029,S-009,C-00172,Store,5,144.95,0.0
SO-100447,2026-02-16,P-0005,S-009,C-00172,Store,3,146.8,0.0
SO-100447,2026-02-16,P-0017,S-009,C-00172,Store,2,274.28,125.11
SO-100448,2026-04-18,P-0024,S-004,C-00427,Store,1,286.61,0.0
SO-100448,2026-04-18,P-0014,S-004,C-00427,Store,3,398.94,181.32
SO-100448,2026-04-18,P-0017,S-004,C-00427,Store,1,274.28,49.42
SO-100449,2026-01-01,P-0015,S-010,C-00378,Store,3,252.84,0.0
SO-100450,2026-04-28,P-0012,S-011,C-00341,Store,3,88.99,0.0
SO-100450,2026-04-28,P-0010,S-011,C-00341,Store,5,69.54,0.0
SO-100451,2026-03-07,P-0017,S-004,C-00054,Store,3,274.28,0.0
SO-100451,2026-03-07,P-0019,S-004,C-00054,Store,2,348.85,0.0
SO-100451,2026-03-07,P-0007,S-004,C-00054,Store,4,283.31,70.76
SO-100452,2026-01-03,P-0022,S-008,C-00040,Store,5,391.3,0.0
SO-100452,2026-01-03,P-0017,S-008,C-00040,Store,4,274.28,0.0
SO-100452,2026-01-03,P-0013,S-008,C-00040,Store,5,299.27,0.0
SO-100453,2026-03-19,P-0024,S-012,C-00477,Online,2,286.61,0.0
SO-100453,2026-03-19,P-0014,S-012,C-00477,Online,4,398.94,0.0
SO-100453,2026-03-19,P-0027,S-012,C-00477,Online,2,32.99,0.0
SO-100453,2026-03-19,P-0006,S-012,C-00477,Online,5,389.38,0.0
SO-100454,2025-12-31,P-0024,S-008,C-00243,Online,2,286.61,0.0
SO-100455,2026-03-05,P-0004,S-002,C-00309,Online,1,114.76,0.0
SO-100455,2026-03-05,P-0012,S-002,C-00309,Online,1,88.99,0.0
SO-100455,2026-03-05,P-0019,S-002,C-00309,Online,3,348.85,0.0
SO-100455,2026-03-05,P-0010,S-002,C-00309,Online,4,69.54,21.86
SO-100456,2026-04-30,P-0007,S-005,C-00456,Store,4,283.31,180.76
SO-100456,2026-04-30,P-0006,S-005,C-00456,Store,1,389.38,0.0
SO-100456,2026-04-30,P-0027,S-005,C-00456,Store,4,32.99,0.0
SO-100457,2026-02-18,P-0016,S-006,C-00401,Store,2,240.38,0.0
SO-100457,2026-02-18,P-0027,S-006,C-00401,Store,5,32.99,0.0
SO-100457,2026-02-18,P-0024,S-006,C-00401,Store,4,286.61,0.0
SO-100457,2026-02-18,P-0020,S-006,C-00401,Store,2,241.58,0.0
SO-100458,2026-02-22,P-0013,S-010,C-00341,Store,5,299.27,275.46
SO-100458,2026-02-22,P-0008,S-010,C-00341,Store,4,155.15,0.0
SO-100458,2026-02-22,P-0029,S-010,C-00341,Store,1,144.95,0.0
SO-100458,2026-02-22,P-0011,S-010,C-00341,Store,1,329.61,0.0
SO-100459,2026-05-31,P-0007,S-011,C-00064,Store,5,283.31,0.0
SO-100460,2025-12-14,P-0017,S-009,C-00097,Online,5,274.28,73.77
SO-100460,2025-12-14,P-0029,S-009,C-00097,Online,2,144.95,55.41
SO-100460,2025-12-14,P-0001,S-009,C-00097,Online,5,93.17,0.0
SO-100460,2025-12-14,P-0004,S-009,C-00097,Online,5,114.76,0.0
SO-100461,2026-03-13,P-0011,S-008,C-00442,Store,4,329.61,72.27
SO-100462,2026-04-15,P-0004,S-005,C-00047,Store,5,114.76,45.22
SO-100463,2026-02-04,P-0022,S-003,C-00158,Online,3,391.3,226.16
SO-100463,2026-02-04,P-0006,S-003,C-00158,Online,3,389.38,0.0
SO-100463,2026-02-04,P-0002,S-003,C-00158,Online,3,42.01,28.81
SO-100463,2026-02-04,P-0020,S-003,C-00158,Online,3,241.58,0.0
SO-100464,2025-12-31,P-0016,S-004,C-00386,Store,5,240.38,0.0
SO-100464,2025-12-31,P-0017,S-004,C-00386,Store,1,274.28,31.18
SO-100465,2026-04-21,P-0021,S-008,C-00015,Store,1,100.14,24.3
SO-100465,2026-04-21,P-0008,S-008,C-00015,Store,1,155.15,24.97
SO-100465,2026-04-21,P-0030,S-008,C-00015,Store,2,28.94,0.0
SO-100465,2026-04-21,P-0029,S-008,C-00015,Store,4,144.95,0.0
SO-100466,2026-05-12,P-0026,S-003,C-00192,Store,5,7.84,0.0
SO-100466,2026-05-12,P-0008,S-003,C-00192,Store,5,155.15,0.0
SO-100467,2025-12-01,P-0001,S-010,C-00149,Online,4,93.17,37.33
SO-100467,2025-12-01,P-0002,S-010,C-00149,Online,4,42.01,0.0
SO-100468,2026-05-11,P-0006,S-009,C-00145,Store,5,389.38,0.0
SO-100469,2026-02-15,P-0024,S-012,C-00063,Store,3,286.61,0.0
SO-100469,2026-02-15,P-0018,S-012,C-00063,Store,2,176.73,0.0
SO-100470,2026-02-20,P-0025,S-006,C-00326,Online,3,102.92,76.14
SO-100470,2026-02-20,P-0023,S-006,C-00326,Online,3,109.7,79.58
SO-100470,2026-02-20,P-0015,S-006,C-00326,Online,3,252.84,142.88
SO-100471,2026-05-15,P-0029,S-010,C-00244,Online,1,144.95,0.0
SO-100472,2026-03-16,P-0025,S-012,C-00361,Store,1,102.92,0.0
SO-100472,2026-03-16,P-0013,S-012,C-00361,Store,4,299.27,0.0
SO-100472,2026-03-16,P-0018,S-012,C-00361,Store,3,176.73,0.0
SO-100472,2026-03-16,P-0003,S-012,C-00361,Store,4,92.07,0.0
SO-100473,2026-03-02,P-0015,S-012,C-00005,Store,3,252.84,0.0
SO-100474,2026-03-24,P-0022,S-012,C-00011,Store,3,391.3,250.34
SO-100474,2026-03-24,P-0030,S-012,C-00011,Store,3,28.94,0.0
SO-100474,2026-03-24,P-0023,S-012,C-00011,Store,2,109.7,32.64
SO-100475,2026-03-03,P-0001,S-008,C-00464,Store,4,93.17,39.31
SO-100475,2026-03-03,P-0007,S-008,C-00464,Store,5,283.31,0.0
SO-100476,2026-04-21,P-0003,S-012,C-00290,Store,2,92.07,0.0
SO-100476,2026-04-21,P-0019,S-012,C-00290,Store,2,348.85,114.41
SO-100477,2026-01-28,P-0007,S-012,C-00401,Online,1,283.31,0.0
SO-100477,2026-01-28,P-0028,S-012,C-00401,Online,5,100.98,0.0
SO-100477,2026-01-28,P-0022,S-012,C-00401,Online,5,391.3,0.0
SO-100478,2025-12-01,P-0028,S-011,C-00345,Online,3,100.98,0.0
SO-100479,2026-03-15,P-0016,S-011,C-00266,Store,1,240.38,0.0
SO-100479,2026-03-15,P-0012,S-011,C-00266,Store,2,88.99,41.59
SO-100479,2026-03-15,P-0017,S-011,C-00266,Store,5,274.28,0.0
SO-100479,2026-03-15,P-0025,S-011,C-00266,Store,1,102.92,0.0
SO-100480,2026-02-24,P-0024,S-010,C-00414,Store,2,286.61,0.0
SO-100481,2026-03-19,P-0011,S-004,C-00101,Online,1,329.61,0.0
SO-100481,2026-03-19,P-0010,S-004,C-00101,Online,1,69.54,9.48
SO-100482,2025-12-07,P-0027,S-011,C-00479,Store,1,32.99,0.0
SO-100482,2025-12-07,P-0009,S-011,C-00479,Store,3,269.72,0.0
SO-100482,2025-12-07,P-0008,S-011,C-00479,Store,3,155.15,0.0
SO-100483,2026-01-30,P-0025,S-010,C-00318,Online,5,102.92,126.03
SO-100483,2026-01-30,P-0004,S-010,C-00318,Online,1,114.76,0.0
SO-100483,2026-01-30,P-0021,S-010,C-00318,Online,1,100.14,0.0
SO-100483,2026-01-30,P-0015,S-010,C-00318,Online,1,252.84,0.0
SO-100484,2026-03-24,P-0003,S-010,C-00321,Store,5,92.07,101.27
SO-100484,2026-03-24,P-0004,S-010,C-00321,Store,4,114.76,91.99
SO-100484,2026-03-24,P-0022,S-010,C-00321,Store,2,391.3,0.0
SO-100484,2026-03-24,P-0002,S-010,C-00321,Store,5,42.01,26.63
SO-100485,2026-03-20,P-0021,S-010,C-00052,Online,1,100.14,0.0
SO-100485,2026-03-20,P-0022,S-010,C-00052,Online,3,391.3,0.0
SO-100485,2026-03-20,P-0026,S-010,C-00052,Online,1,7.84,1.33
SO-100486,2025-12-18,P-0021,S-004,C-00464,Store,3,100.14,0.0
SO-100486,2025-12-18,P-0017,S-004,C-00464,Store,4,274.28,0.0
SO-100487,2026-03-24,P-0002,S-003,C-00409,Store,2,42.01,0.0
SO-100488,2026-03-22,P-0010,S-011,C-00387,Store,5,69.54,0.0
SO-100488,2026-03-22,P-0019,S-011,C-00387,Store,2,348.85,0.0
SO-100488,2026-03-22,P-0029,S-011,C-00387,Store,5,144.95,0.0
SO-100489,2026-03-05,P-0002,S-009,C-00301,Online,5,42.01,0.0
SO-100489,2026-03-05,P-0008,S-009,C-00301,Online,5,155.15,0.0
SO-100490,2026-03-19,P-0026,S-004,C-00328,Store,3,7.84,3.41
SO-100490,2026-03-19,P-0003,S-004,C-00328,Store,4,92.07,0.0
SO-100491,2026-02-23,P-0020,S-010,C-00494,Online,3,241.58,102.09
SO-100491,2026-02-23,P-0010,S-010,C-00494,Online,1,69.54,0.0
SO-100491,2026-02-23,P-0014,S-010,C-00494,Online,1,398.94,0.0
SO-100492,2026-05-27,P-0016,S-010,C-00110,Store,3,240.38,0.0
SO-100492,2026-05-27,P-0024,S-010,C-00110,Store,4,286.61,99.57
SO-100493,2025-12-02,P-0018,S-002,C-00184,Store,1,176.73,24.4
SO-100494,2026-05-11,P-0007,S-006,C-00023,Store,2,283.31,53.14
SO-100495,2026-02-06,P-0006,S-006,C-00434,Online,1,389.38,39.86
SO-100495,2026-02-06,P-0007,S-006,C-00434,Online,1,283.31,52.55
SO-100496,2026-03-08,P-0010,S-002,C-00174,Online,2,69.54,0.0
SO-100496,2026-03-08,P-0015,S-002,C-00174,Online,3,252.84,0.0
SO-100497,2026-04-14,P-0029,S-010,C-00452,Online,2,144.95,0.0
SO-100497,2026-04-14,P-0023,S-010,C-00452,Online,2,109.7,0.0
SO-100497,2026-04-14,P-0003,S-010,C-00452,Online,2,92.07,0.0
SO-100497,2026-04-14,P-0004,S-010,C-00452,Online,3,114.76,0.0
SO-100498,2026-03-20,P-0025,S-004,C-00472,Online,5,102.92,0.0
SO-100499,2026-04-17,P-0002,S-003,C-00168,Store,3,42.01,0.0
SO-100499,2026-04-17,P-0021,S-003,C-00168,Store,5,100.14,0.0
SO-100500,2026-04-05,P-0026,S-002,C-00402,Store,2,7.84,0.0
SO-100500,2026-04-05,P-0022,S-002,C-00402,Store,5,391.3,0.0
SO-100500,2026-04-05,P-0020,S-002,C-00402,Store,5,241.58,0.0
SO-100500,2026-04-05,P-0003,S-002,C-00402,Store,3,92.07,0.0
SO-100501,2026-04-14,P-0016,S-012,C-00490,Online,5,240.38,0.0
SO-100501,2026-04-14,P-0009,S-012,C-00490,Online,2,269.72,48.87
SO-100501,2026-04-14,P-0019,S-012,C-00490,Online,2,348.85,0.0
SO-100501,2026-04-14,P-0013,S-012,C-00490,Online,3,299.27,0.0
SO-100502,2026-03-07,P-0005,S-006,C-00131,Store,1,146.8,22.57
SO-100503,2026-01-28,P-0014,S-008,C-00263,Store,4,398.94,0.0
SO-100503,2026-01-28,P-0015,S-008,C-00263,Store,4,252.84,139.91
SO-100503,2026-01-28,P-0012,S-008,C-00263,Store,3,88.99,0.0
SO-100504,2026-03-02,P-0026,S-005,C-00432,Online,3,7.84,0.0
SO-100505,2025-12-26,P-0011,S-006,C-00020,Store,3,329.61,196.82
SO-100505,2025-12-26,P-0007,S-006,C-00020,Store,3,283.31,145.17
SO-100506,2026-01-05,P-0001,S-012,C-00379,Online,3,93.17,0.0
SO-100506,2026-01-05,P-0025,S-012,C-00379,Online,4,102.92,0.0
SO-100506,2026-01-05,P-0010,S-012,C-00379,Online,5,69.54,0.0
SO-100507,2025-12-04,P-0028,S-009,C-00390,Store,2,100.98,40.36
SO-100507,2025-12-04,P-0013,S-009,C-00390,Store,4,299.27,200.39
SO-100508,2026-04-21,P-0011,S-012,C-00417,Online,2,329.61,0.0
SO-100508,2026-04-21,P-0026,S-012,C-00417,Online,4,7.84,4.39
SO-100508,2026-04-21,P-0003,S-012,C-00417,Online,5,92.07,35.81
SO-100508,2026-04-21,P-0028,S-012,C-00417,Online,2,100.98,0.0
SO-100509,2025-12-03,P-0011,S-011,C-00428,Store,4,329.61,0.0
SO-100509,2025-12-03,P-0008,S-011,C-00428,Store,4,155.15,0.0
SO-100509,2025-12-03,P-0014,S-011,C-00428,Store,5,398.94,333.89
SO-100510,2026-04-25,P-0019,S-003,C-00079,Online,5,348.85,0.0
SO-100510,2026-04-25,P-0021,S-003,C-00079,Online,5,100.14,0.0
SO-100510,2026-04-25,P-0026,S-003,C-00079,Online,4,7.84,4.02
SO-100511,2026-04-16,P-0019,S-008,C-00056,Store,3,348.85,74.16
SO-100511,2026-04-16,P-0015,S-008,C-00056,Store,5,252.84,272.18
SO-100511,2026-04-16,P-0021,S-008,C-00056,Store,5,100.14,0.0
SO-100512,2026-01-17,P-0008,S-007,C-00146,Store,5,155.15,47.7
SO-100512,2026-01-17,P-0010,S-007,C-00146,Store,5,69.54,40.11
SO-100513,2026-03-16,P-0016,S-002,C-00067,Store,2,240.38,43.81
SO-100513,2026-03-16,P-0024,S-002,C-00067,Store,4,286.61,0.0
SO-100513,2026-03-16,P-0003,S-002,C-00067,Store,4,92.07,60.77
SO-100513,2026-03-16,P-0013,S-002,C-00067,Store,3,299.27,0.0
SO-100514,2026-04-08,P-0001,S-008,C-00142,Online,4,93.17,48.39
SO-100514,2026-04-08,P-0005,S-008,C-00142,Online,2,146.8,0.0
SO-100515,2026-04-25,P-0024,S-008,C-00237,Online,1,286.61,64.83
SO-100516,2026-03-27,P-0013,S-012,C-00406,Store,2,299.27,0.0
SO-100516,2026-03-27,P-0020,S-012,C-00406,Store,2,241.58,0.0
SO-100516,2026-03-27,P-0027,S-012,C-00406,Store,4,32.99,0.0
SO-100517,2026-05-18,P-0023,S-010,C-00049,Store,2,109.7,38.53
SO-100517,2026-05-18,P-0002,S-010,C-00049,Store,3,42.01,0.0
SO-100517,2026-05-18,P-0008,S-010,C-00049,Store,1,155.15,0.0
SO-100517,2026-05-18,P-0029,S-010,C-00049,Store,2,144.95,0.0
SO-100518,2026-03-16,P-0003,S-009,C-00063,Online,5,92.07,0.0
SO-100518,2026-03-16,P-0025,S-009,C-00063,Online,3,102.92,0.0
SO-100518,2026-03-16,P-0004,S-009,C-00063,Online,2,114.76,34.71
SO-100519,2026-03-29,P-0013,S-011,C-00356,Store,2,299.27,0.0
SO-100519,2026-03-29,P-0011,S-011,C-00356,Store,1,329.61,63.23
SO-100519,2026-03-29,P-0024,S-011,C-00356,Store,2,286.61,0.0
SO-100519,2026-03-29,P-0028,S-011,C-00356,Store,4,100.98,0.0
SO-100520,2025-12-18,P-0005,S-011,C-00125,Store,2,146.8,15.74
SO-100520,2025-12-18,P-0016,S-011,C-00125,Store,1,240.38,17.99
SO-100520,2025-12-18,P-0027,S-011,C-00125,Store,4,32.99,24.32
SO-100520,2025-12-18,P-0009,S-011,C-00125,Store,1,269.72,0.0
SO-100521,2026-01-09,P-0029,S-003,C-00111,Store,5,144.95,137.23
SO-100522,2026-05-12,P-0013,S-011,C-00340,Online,3,299.27,0.0
SO-100523,2026-05-03,P-0030,S-007,C-00393,Store,3,28.94,0.0
SO-100523,2026-05-03,P-0008,S-007,C-00393,Store,2,155.15,41.68
SO-100524,2025-12-04,P-0008,S-004,C-00349,Store,1,155.15,0.0
SO-100525,2026-05-20,P-0017,S-003,C-00023,Store,3,274.28,0.0
SO-100525,2026-05-20,P-0004,S-003,C-00023,Store,2,114.76,0.0
SO-100525,2026-05-20,P-0027,S-003,C-00023,Store,5,32.99,0.0
SO-100525,2026-05-20,P-0011,S-003,C-00023,Store,4,329.61,122.29
SO-100526,2026-03-02,P-0001,S-001,C-00206,Store,4,93.17,67.68
SO-100526,2026-03-02,P-0013,S-001,C-00206,Store,3,299.27,0.0
SO-100526,2026-03-02,P-0007,S-001,C-00206,Store,3,283.31,193.01
SO-100527,2026-03-16,P-0023,S-010,C-00256,Store,5,109.7,0.0
SO-100528,2026-04-25,P-0021,S-002,C-00308,Store,2,100.14,0.0
SO-100528,2026-04-25,P-0023,S-002,C-00308,Store,3,109.7,0.0
SO-100528,2026-04-25,P-0013,S-002,C-00308,Store,4,299.27,64.08
SO-100529,2026-04-29,P-0017,S-009,C-00328,Store,1,274.28,47.52
SO-100529,2026-04-29,P-0019,S-009,C-00328,Store,1,348.85,0.0
SO-100530,2026-03-20,P-0005,S-010,C-00041,Online,3,146.8,0.0
SO-100531,2026-01-21,P-0008,S-004,C-00329,Store,5,155.15,0.0
SO-100532,2026-03-24,P-0011,S-006,C-00069,Online,1,329.61,0.0
SO-100532,2026-03-24,P-0021,S-006,C-00069,Online,4,100.14,0.0
SO-100532,2026-03-24,P-0026,S-006,C-00069,Online,3,7.84,0.0
SO-100533,2026-01-28,P-0007,S-006,C-00176,Online,1,283.31,0.0
SO-100533,2026-01-28,P-0018,S-006,C-00176,Online,2,176.73,0.0
SO-100534,2026-05-28,P-0017,S-010,C-00447,Online,1,274.28,40.68
SO-100534,2026-05-28,P-0011,S-010,C-00447,Online,2,329.61,163.75
SO-100534,2026-05-28,P-0006,S-010,C-00447,Online,2,389.38,65.99
SO-100534,2026-05-28,P-0015,S-010,C-00447,Online,5,252.84,0.0
SO-100535,2026-01-22,P-0010,S-002,C-00219,Store,2,69.54,0.0
SO-100535,2026-01-22,P-0006,S-002,C-00219,Store,5,389.38,208.46
SO-100535,2026-01-22,P-0024,S-002,C-00219,Store,4,286.61,0.0
SO-100535,2026-01-22,P-0007,S-002,C-00219,Store,2,283.31,116.87
SO-100536,2025-12-21,P-0006,S-006,C-00204,Online,5,389.38,0.0
SO-100536,2025-12-21,P-0016,S-006,C-00204,Online,4,240.38,0.0
SO-100536,2025-12-21,P-0015,S-006,C-00204,Online,4,252.84,127.72
SO-100536,2025-12-21,P-0014,S-006,C-00204,Online,1,398.94,0.0
SO-100537,2026-02-15,P-0009,S-003,C-00284,Store,4,269.72,0.0
SO-100537,2026-02-15,P-0013,S-003,C-00284,Store,3,299.27,0.0
SO-100538,2026-05-05,P-0007,S-006,C-00070,Store,1,283.31,0.0
SO-100538,2026-05-05,P-0005,S-006,C-00070,Store,3,146.8,0.0
SO-100538,2026-05-05,P-0030,S-006,C-00070,Store,4,28.94,0.0
SO-100538,2026-05-05,P-0001,S-006,C-00070,Store,3,93.17,0.0
SO-100539,2026-02-17,P-0029,S-010,C-00037,Online,4,144.95,0.0
SO-100539,2026-02-17,P-0002,S-010,C-00037,Online,2,42.01,11.53
SO-100539,2026-02-17,P-0030,S-010,C-00037,Online,3,28.94,0.0
SO-100539,2026-02-17,P-0004,S-010,C-00037,Online,3,114.76,0.0
SO-100540,2026-04-05,P-0021,S-006,C-00357,Online,4,100.14,0.0
SO-100541,2026-02-02,P-0021,S-001,C-00472,Store,1,100.14,0.0
SO-100541,2026-02-02,P-0023,S-001,C-00472,Store,2,109.7,30.96
SO-100541,2026-02-02,P-0022,S-001,C-00472,Store,2,391.3,133.38
SO-100542,2026-05-19,P-0021,S-001,C-00060,Online,4,100.14,0.0
SO-100543,2026-04-30,P-0029,S-002,C-00266,Online,2,144.95,0.0
SO-100543,2026-04-30,P-0014,S-002,C-00266,Online,3,398.94,0.0
SO-100544,2026-04-08,P-0019,S-011,C-00454,Online,1,348.85,57.39
SO-100544,2026-04-08,P-0010,S-011,C-00454,Online,3,69.54,0.0
SO-100544,2026-04-08,P-0024,S-011,C-00454,Online,3,286.61,0.0
SO-100544,2026-04-08,P-0014,S-011,C-00454,Online,4,398.94,0.0
SO-100545,2025-12-02,P-0003,S-008,C-00001,Online,4,92.07,0.0
SO-100546,2026-05-17,P-0012,S-007,C-00088,Store,2,88.99,15.38
SO-100546,2026-05-17,P-0006,S-007,C-00088,Store,1,389.38,0.0
SO-100547,2026-01-24,P-0026,S-001,C-00384,Store,2,7.84,3.61
SO-100547,2026-01-24,P-0025,S-001,C-00384,Store,4,102.92,0.0
SO-100548,2026-05-09,P-0010,S-011,C-00086,Store,1,69.54,0.0
SO-100549,2026-02-09,P-0016,S-001,C-00300,Store,1,240.38,24.81
SO-100549,2026-02-09,P-0022,S-001,C-00300,Store,1,391.3,0.0
SO-100550,2025-12-11,P-0013,S-009,C-00406,Store,5,299.27,0.0
SO-100551,2026-02-07,P-0020,S-008,C-00388,Online,3,241.58,0.0
SO-100551,2026-02-07,P-0014,S-008,C-00388,Online,3,398.94,0.0
SO-100551,2026-02-07,P-0011,S-008,C-00388,Online,2,329.61,0.0
SO-100552,2026-05-20,P-0028,S-010,C-00030,Store,1,100.98,22.63
SO-100552,2026-05-20,P-0011,S-010,C-00030,Store,4,329.61,0.0
SO-100552,2026-05-20,P-0026,S-010,C-00030,Store,2,7.84,1.17
SO-100553,2026-04-15,P-0012,S-012,C-00385,Store,5,88.99,0.0
SO-100553,2026-04-15,P-0015,S-012,C-00385,Store,4,252.84,0.0
SO-100554,2026-05-19,P-0001,S-011,C-00491,Store,1,93.17,0.0
SO-100554,2026-05-19,P-0021,S-011,C-00491,Store,3,100.14,0.0
SO-100554,2026-05-19,P-0012,S-011,C-00491,Store,2,88.99,0.0
SO-100555,2026-03-13,P-0030,S-002,C-00179,Online,1,28.94,0.0
SO-100555,2026-03-13,P-0016,S-002,C-00179,Online,3,240.38,0.0
SO-100555,2026-03-13,P-0022,S-002,C-00179,Online,2,391.3,0.0
SO-100555,2026-03-13,P-0028,S-002,C-00179,Online,5,100.98,0.0
SO-100556,2026-04-09,P-0010,S-008,C-00408,Store,5,69.54,0.0
SO-100557,2026-03-30,P-0016,S-008,C-00489,Store,5,240.38,110.97
SO-100558,2026-05-18,P-0006,S-002,C-00223,Online,3,389.38,0.0
SO-100559,2026-02-10,P-0029,S-005,C-00341,Store,5,144.95,0.0
SO-100559,2026-02-10,P-0022,S-005,C-00341,Store,4,391.3,294.82
SO-100559,2026-02-10,P-0004,S-005,C-00341,Store,2,114.76,0.0
SO-100559,2026-02-10,P-0005,S-005,C-00341,Store,5,146.8,87.09
SO-100560,2026-03-08,P-0026,S-009,C-00495,Online,3,7.84,1.6
SO-100560,2026-03-08,P-0008,S-009,C-00495,Online,5,155.15,0.0
SO-100560,2026-03-08,P-0009,S-009,C-00495,Online,1,269.72,0.0
SO-100560,2026-03-08,P-0004,S-009,C-00495,Online,2,114.76,0.0
SO-100561,2026-03-08,P-0019,S-001,C-00160,Store,5,348.85,222.62
SO-100562,2026-03-19,P-0017,S-006,C-00409,Store,5,274.28,0.0
SO-100562,2026-03-19,P-0022,S-006,C-00409,Store,1,391.3,0.0
SO-100563,2026-04-17,P-0027,S-006,C-00075,Online,4,32.99,14.08
SO-100563,2026-04-17,P-0008,S-006,C-00075,Online,1,155.15,0.0
SO-100563,2026-04-17,P-0016,S-006,C-00075,Online,3,240.38,0.0
SO-100564,2026-05-26,P-0021,S-012,C-00294,Store,3,100.14,0.0
SO-100564,2026-05-26,P-0027,S-012,C-00294,Store,4,32.99,27.98
SO-100564,2026-05-26,P-0007,S-012,C-00294,Store,2,283.31,0.0
SO-100564,2026-05-26,P-0016,S-012,C-00294,Store,2,240.38,0.0
SO-100565,2026-01-27,P-0028,S-001,C-00473,Online,4,100.98,86.04
SO-100565,2026-01-27,P-0016,S-001,C-00473,Online,2,240.38,0.0
SO-100566,2026-04-20,P-0012,S-007,C-00348,Store,5,88.99,0.0
SO-100566,2026-04-20,P-0025,S-007,C-00348,Store,3,102.92,0.0
SO-100566,2026-04-20,P-0013,S-007,C-00348,Store,2,299.27,0.0
SO-100566,2026-04-20,P-0003,S-007,C-00348,Store,5,92.07,0.0
SO-100567,2026-01-03,P-0028,S-010,C-00444,Store,3,100.98,0.0
SO-100568,2026-01-11,P-0010,S-008,C-00357,Store,2,69.54,0.0
SO-100568,2026-01-11,P-0029,S-008,C-00357,Store,2,144.95,0.0
SO-100568,2026-01-11,P-0005,S-008,C-00357,Store,1,146.8,0.0
SO-100568,2026-01-11,P-0007,S-008,C-00357,Store,5,283.31,293.37
SO-100569,2026-01-07,P-0030,S-007,C-00348,Store,1,28.94,0.0
SO-100569,2026-01-07,P-0002,S-007,C-00348,Store,4,42.01,10.17
SO-100570,2026-04-11,P-0021,S-010,C-00223,Online,4,100.14,29.55
SO-100570,2026-04-11,P-0024,S-010,C-00223,Online,4,286.61,0.0
SO-100571,2026-05-26,P-0025,S-003,C-00335,Store,1,102.92,0.0
SO-100571,2026-05-26,P-0023,S-003,C-00335,Store,4,109.7,79.26
SO-100571,2026-05-26,P-0026,S-003,C-00335,Store,3,7.84,1.72
SO-100571,2026-05-26,P-0022,S-003,C-00335,Store,1,391.3,0.0
SO-100572,2026-05-21,P-0009,S-004,C-00012,Online,5,269.72,198.03
SO-100572,2026-05-21,P-0023,S-004,C-00012,Online,4,109.7,32.93
SO-100572,2026-05-21,P-0024,S-004,C-00012,Online,3,286.61,199.29
SO-100572,2026-05-21,P-0004,S-004,C-00012,Online,5,114.76,121.97
SO-100573,2025-12-06,P-0003,S-009,C-00402,Store,5,92.07,0.0
SO-100573,2025-12-06,P-0017,S-009,C-00402,Store,1,274.28,0.0
SO-100573,2025-12-06,P-0027,S-009,C-00402,Store,2,32.99,0.0
SO-100573,2025-12-06,P-0019,S-009,C-00402,Store,1,348.85,59.24
SO-100574,2026-01-16,P-0004,S-008,C-00410,Store,5,114.76,47.19
SO-100574,2026-01-16,P-0002,S-008,C-00410,Store,5,42.01,42.14
SO-100574,2026-01-16,P-0005,S-008,C-00410,Store,1,146.8,0.0
SO-100575,2026-04-09,P-0022,S-009,C-00088,Store,1,391.3,0.0
SO-100575,2026-04-09,P-0001,S-009,C-00088,Store,5,93.17,0.0
SO-100575,2026-04-09,P-0008,S-009,C-00088,Store,3,155.15,0.0
SO-100575,2026-04-09,P-0010,S-009,C-00088,Store,4,69.54,41.19
SO-100576,2026-02-19,P-0023,S-006,C-00311,Store,1,109.7,9.61
SO-100576,2026-02-19,P-0004,S-006,C-00311,Store,3,114.76,0.0
SO-100577,2026-01-25,P-0019,S-010,C-00283,Online,3,348.85,182.58
SO-100577,2026-01-25,P-0012,S-010,C-00283,Online,1,88.99,0.0
SO-100578,2026-02-05,P-0003,S-003,C-00205,Store,2,92.07,0.0
SO-100578,2026-02-05,P-0009,S-003,C-00205,Store,1,269.72,0.0
SO-100578,2026-02-05,P-0022,S-003,C-00205,Store,3,391.3,0.0
